customer_id,past_complaint,had_complaint,complaint_status,feedback
2991,No,0,Not Applicable,Poor Customer Service
2992,No,0,Not Applicable,Poor Product Quality
2993,No,0,Not Applicable,Poor Product Quality
2994,Yes,1,Unsolved,Poor Product Quality
2995,Yes,1,No Information Available,Quality Customer Care
2996,No,0,Not Applicable,Poor Website
2997,No,0,Not Applicable,Too many ads
2998,No,0,Not Applicable,Poor Website
2999,Yes,1,No Information Available,Poor Product Quality
3000,No,0,Not Applicable,Poor Website
3001,Yes,1,No Information Available,User Friendly Website
3002,Yes,1,No Information Available,Too many ads
3003,Yes,1,Solved in Follow-up,Poor Website
3004,No,0,Not Applicable,Too many ads
3005,Yes,1,Solved in Follow-up,Poor Product Quality
3006,No,0,Not Applicable,Poor Website
3007,No,0,Not Applicable,Reasonable Price
3008,Yes,1,No Information Available,No reason specified
3009,No,0,Not Applicable,Poor Product Quality
3010,No,0,Not Applicable,No reason specified
3011,No,0,Not Applicable,No reason specified
3012,Yes,1,Solved in Follow-up,Products always in Stock
3013,No,0,Not Applicable,Poor Product Quality
3014,No,0,Not Applicable,Too many ads
3015,Yes,1,No Information Available,Too many ads
3016,Yes,1,Solved in Follow-up,No reason specified
3017,Yes,1,Solved,Poor Customer Service
3018,Yes,1,Unsolved,No reason specified
3019,Yes,1,Solved,Poor Product Quality
3020,Yes,1,No Information Available,No reason specified
3021,Yes,1,No Information Available,Too many ads
3022,No,0,Not Applicable,Poor Product Quality
3023,Yes,1,Solved in Follow-up,No reason specified
3024,No,0,Not Applicable,Poor Customer Service
3025,Yes,1,No Information Available,No reason specified
3026,Yes,1,Unsolved,Too many ads
3027,No,0,Not Applicable,Products always in Stock
3028,Yes,1,Unsolved,Poor Customer Service
3029,Yes,1,No Information Available,No reason specified
3030,Yes,1,Unsolved,Poor Product Quality
3031,No,0,Not Applicable,Poor Customer Service
3032,No,0,Not Applicable,Too many ads
3033,Yes,1,Solved in Follow-up,No reason specified
3034,Yes,1,Solved in Follow-up,Poor Customer Service
3035,Yes,1,Unsolved,Poor Product Quality
3036,Yes,1,Solved in Follow-up,Poor Website
3037,Yes,1,No Information Available,Poor Website
3038,No,0,Not Applicable,No reason specified
3039,Yes,1,Solved in Follow-up,Too many ads
3040,Yes,1,Solved,Poor Product Quality
3041,No,0,Not Applicable,Poor Customer Service
3042,Yes,1,No Information Available,Poor Website
3043,Yes,1,No Information Available,Too many ads
3044,Yes,1,Solved in Follow-up,Poor Product Quality
3045,Yes,1,Solved,Products always in Stock
3046,Yes,1,Unsolved,Quality Customer Care
3047,Yes,1,Solved,Poor Customer Service
3048,Yes,1,Unsolved,Products always in Stock
3049,No,0,Not Applicable,No reason specified
3050,No,0,Not Applicable,Poor Product Quality
3051,Yes,1,Unsolved,User Friendly Website
3052,No,0,Not Applicable,No reason specified
3053,Yes,1,Solved in Follow-up,Poor Website
3054,No,0,Not Applicable,No reason specified
3055,Yes,1,No Information Available,Poor Customer Service
3056,No,0,Not Applicable,Reasonable Price
3057,No,0,Not Applicable,Poor Website
3058,Yes,1,Solved,Quality Customer Care
3059,Yes,1,Solved in Follow-up,Poor Product Quality
3060,Yes,1,No Information Available,Poor Customer Service
3061,No,0,Not Applicable,Poor Product Quality
3062,Yes,1,Solved,Poor Customer Service
3063,No,0,Not Applicable,No reason specified
3064,Yes,1,No Information Available,Quality Customer Care
3065,Yes,1,No Information Available,Poor Customer Service
3066,Yes,1,Solved,Reasonable Price
3067,Yes,1,Solved,No reason specified
3068,No,0,Not Applicable,Poor Product Quality
3069,Yes,1,No Information Available,No reason specified
3070,Yes,1,Unsolved,Poor Product Quality
3071,Yes,1,Solved,No reason specified
3072,No,0,Not Applicable,Too many ads
3073,No,0,Not Applicable,Too many ads
3074,Yes,1,No Information Available,Poor Customer Service
3075,No,0,Not Applicable,Poor Website
3076,Yes,1,Unsolved,No reason specified
3077,No,0,Not Applicable,Poor Product Quality
3078,Yes,1,Solved,Poor Website
3079,No,0,Not Applicable,No reason specified
3080,No,0,Not Applicable,Poor Customer Service
3081,Yes,1,Unsolved,Poor Product Quality
3082,No,0,Not Applicable,No reason specified
3083,Yes,1,Solved in Follow-up,Poor Customer Service
3084,No,0,Not Applicable,Poor Customer Service
3085,Yes,1,No Information Available,No reason specified
3086,No,0,Not Applicable,Quality Customer Care
3087,No,0,Not Applicable,No reason specified
3088,Yes,1,Solved in Follow-up,Too many ads
3089,Yes,1,Solved,Poor Customer Service
3090,No,0,Not Applicable,Too many ads
3091,No,0,Not Applicable,No reason specified
3092,No,0,Not Applicable,Poor Customer Service
3093,Yes,1,Solved in Follow-up,No reason specified
3094,No,0,Not Applicable,Poor Product Quality
3095,Yes,1,No Information Available,Poor Customer Service
3096,No,0,Not Applicable,Poor Customer Service
3097,No,0,Not Applicable,Poor Website
3098,Yes,1,Solved in Follow-up,No reason specified
3099,Yes,1,Unsolved,Poor Customer Service
3100,Yes,1,Solved,Poor Customer Service
3101,No,0,Not Applicable,No reason specified
3102,No,0,Not Applicable,Poor Customer Service
3103,No,0,Not Applicable,No reason specified
3104,No,0,Not Applicable,Reasonable Price
3105,No,0,Not Applicable,Poor Customer Service
3106,No,0,Not Applicable,Poor Website
3107,No,0,Not Applicable,Too many ads
3108,No,0,Not Applicable,No reason specified
3109,Yes,1,No Information Available,Poor Product Quality
3110,Yes,1,No Information Available,Poor Customer Service
3111,Yes,1,Solved,Too many ads
3112,No,0,Not Applicable,No reason specified
3113,Yes,1,Solved in Follow-up,Poor Website
3114,Yes,1,No Information Available,Too many ads
3115,No,0,Not Applicable,Poor Product Quality
3116,No,0,Not Applicable,Poor Customer Service
3117,No,0,Not Applicable,Poor Website
3118,No,0,Not Applicable,No reason specified
3119,Yes,1,Unsolved,User Friendly Website
3120,No,0,Not Applicable,No reason specified
3121,Yes,1,No Information Available,Poor Customer Service
3122,No,0,Not Applicable,Quality Customer Care
3123,No,0,Not Applicable,Too many ads
3124,Yes,1,Solved in Follow-up,No reason specified
3125,Yes,1,Solved,Poor Website
3126,No,0,Not Applicable,Poor Website
3127,Yes,1,Solved,Too many ads
3128,No,0,Not Applicable,Poor Product Quality
3129,No,0,Not Applicable,Too many ads
3130,No,0,Not Applicable,Quality Customer Care
3131,No,0,Not Applicable,No reason specified
3132,Yes,1,No Information Available,Poor Customer Service
3133,Yes,1,Unsolved,Poor Customer Service
3134,Yes,1,Unsolved,No reason specified
3135,No,0,Not Applicable,No reason specified
3136,No,0,Not Applicable,Poor Product Quality
3137,No,0,Not Applicable,Reasonable Price
3138,No,0,Not Applicable,Poor Website
3139,No,0,Not Applicable,Too many ads
3140,Yes,1,No Information Available,Poor Customer Service
3141,No,0,Not Applicable,Too many ads
3142,Yes,1,Solved in Follow-up,Products always in Stock
3143,No,0,Not Applicable,Poor Website
3144,Yes,1,Solved in Follow-up,Poor Product Quality
3145,No,0,Not Applicable,User Friendly Website
3146,Yes,1,No Information Available,No reason specified
3147,Yes,1,Solved,Reasonable Price
3148,Yes,1,Solved,User Friendly Website
3149,No,0,Not Applicable,Too many ads
3150,No,0,Not Applicable,Too many ads
3151,No,0,Not Applicable,Poor Website
3152,No,0,Not Applicable,Poor Website
3153,Yes,1,Unsolved,Poor Customer Service
3154,No,0,Not Applicable,Poor Product Quality
3155,No,0,Not Applicable,Poor Customer Service
3156,No,0,Not Applicable,Poor Product Quality
3157,No,0,Not Applicable,Too many ads
3158,Yes,1,No Information Available,Poor Customer Service
3159,No,0,Not Applicable,Poor Website
3160,No,0,Not Applicable,Poor Website
3161,Yes,1,No Information Available,No reason specified
3162,Yes,1,No Information Available,No reason specified
3163,Yes,1,Solved,Poor Website
3164,Yes,1,Unsolved,Poor Customer Service
3165,No,0,Not Applicable,Too many ads
3166,No,0,Not Applicable,Reasonable Price
3167,Yes,1,Unsolved,Poor Website
3168,Yes,1,Unsolved,Poor Website
3169,Yes,1,Solved,Poor Website
3170,No,0,Not Applicable,Poor Customer Service
3171,Yes,1,Unsolved,Too many ads
3172,Yes,1,Solved,No reason specified
3173,No,0,Not Applicable,No reason specified
3174,No,0,Not Applicable,Poor Website
3175,No,0,Not Applicable,Too many ads
3176,Yes,1,Solved,Poor Product Quality
3177,No,0,Not Applicable,Reasonable Price
3178,No,0,Not Applicable,Poor Website
3179,Yes,1,Solved in Follow-up,Poor Product Quality
3180,Yes,1,No Information Available,User Friendly Website
3181,No,0,Not Applicable,Reasonable Price
3182,Yes,1,Solved in Follow-up,No reason specified
3183,Yes,1,Solved,Too many ads
3184,No,0,Not Applicable,Too many ads
3185,Yes,1,No Information Available,Poor Customer Service
3186,Yes,1,No Information Available,Quality Customer Care
3187,No,0,Not Applicable,Poor Website
3188,No,0,Not Applicable,No reason specified
3189,No,0,Not Applicable,Quality Customer Care
3190,Yes,1,No Information Available,User Friendly Website
3191,No,0,Not Applicable,Poor Customer Service
3192,Yes,1,No Information Available,Too many ads
3193,No,0,Not Applicable,No reason specified
3194,Yes,1,No Information Available,Poor Product Quality
3195,Yes,1,No Information Available,Poor Website
3196,Yes,1,No Information Available,Poor Customer Service
3197,Yes,1,No Information Available,Poor Website
3198,Yes,1,No Information Available,No reason specified
3199,No,0,Not Applicable,Products always in Stock
3200,No,0,Not Applicable,Products always in Stock
3201,No,0,Not Applicable,No reason specified
3202,No,0,Not Applicable,No reason specified
3203,Yes,1,Solved,No reason specified
3204,No,0,Not Applicable,Reasonable Price
3205,No,0,Not Applicable,Poor Product Quality
3206,Yes,1,Solved in Follow-up,No reason specified
3207,Yes,1,No Information Available,No reason specified
3208,No,0,Not Applicable,Poor Website
3209,Yes,1,Solved in Follow-up,Poor Customer Service
3210,No,0,Not Applicable,Poor Website
3211,Yes,1,No Information Available,Too many ads
3212,Yes,1,Solved,No reason specified
3213,No,0,Not Applicable,Poor Website
3214,Yes,1,Solved in Follow-up,User Friendly Website
3215,Yes,1,No Information Available,Too many ads
3216,Yes,1,No Information Available,Too many ads
3217,Yes,1,Solved,Poor Website
3218,No,0,Not Applicable,Poor Customer Service
3219,No,0,Not Applicable,Reasonable Price
3220,No,0,Not Applicable,User Friendly Website
3221,Yes,1,Solved,Poor Product Quality
3222,Yes,1,No Information Available,Poor Product Quality
3223,Yes,1,Solved,Poor Website
3224,Yes,1,No Information Available,Poor Website
3225,Yes,1,No Information Available,No reason specified
3226,No,0,Not Applicable,Reasonable Price
3227,Yes,1,Solved,Poor Website
3228,No,0,Not Applicable,Poor Customer Service
3229,Yes,1,No Information Available,Too many ads
3230,No,0,Not Applicable,No reason specified
3231,No,0,Not Applicable,Poor Product Quality
3232,Yes,1,Unsolved,No reason specified
3233,No,0,Not Applicable,Poor Product Quality
3234,No,0,Not Applicable,No reason specified
3235,Yes,1,No Information Available,Poor Customer Service
3236,Yes,1,Solved,User Friendly Website
3237,Yes,1,Solved in Follow-up,Poor Website
3238,No,0,Not Applicable,Poor Product Quality
3239,Yes,1,No Information Available,No reason specified
3240,No,0,Not Applicable,Poor Customer Service
3241,Yes,1,Solved in Follow-up,Poor Product Quality
3242,Yes,1,Solved,Poor Website
3243,Yes,1,Solved,No reason specified
3244,No,0,Not Applicable,No reason specified
3245,No,0,Not Applicable,Poor Customer Service
3246,No,0,Not Applicable,Too many ads
3247,No,0,Not Applicable,No reason specified
3248,Yes,1,Unsolved,No reason specified
3249,No,0,Not Applicable,Poor Website
3250,Yes,1,Solved,No reason specified
3251,Yes,1,Solved in Follow-up,Poor Customer Service
3252,Yes,1,No Information Available,Too many ads
3253,Yes,1,Solved,Too many ads
3254,Yes,1,No Information Available,Products always in Stock
3255,No,0,Not Applicable,Poor Product Quality
3256,No,0,Not Applicable,No reason specified
3257,Yes,1,Solved,Poor Website
3258,Yes,1,No Information Available,Poor Website
3259,Yes,1,No Information Available,Poor Website
3260,Yes,1,No Information Available,Poor Website
3261,No,0,Not Applicable,Poor Customer Service
3262,Yes,1,Solved in Follow-up,Products always in Stock
3263,No,0,Not Applicable,Poor Customer Service
3264,No,0,Not Applicable,Poor Product Quality
3265,No,0,Not Applicable,Poor Product Quality
3266,No,0,Not Applicable,Poor Customer Service
3267,Yes,1,Solved,Poor Website
3268,No,0,Not Applicable,Poor Customer Service
3269,No,0,Not Applicable,Poor Product Quality
3270,No,0,Not Applicable,Poor Product Quality
3271,No,0,Not Applicable,No reason specified
3272,No,0,Not Applicable,No reason specified
3273,Yes,1,Unsolved,Poor Website
3274,No,0,Not Applicable,Poor Customer Service
3275,No,0,Not Applicable,Poor Customer Service
3276,Yes,1,Unsolved,Products always in Stock
3277,Yes,1,Solved in Follow-up,Too many ads
3278,Yes,1,No Information Available,Poor Website
3279,Yes,1,Solved in Follow-up,Poor Website
3280,No,0,Not Applicable,Poor Customer Service
3281,No,0,Not Applicable,Poor Customer Service
3282,No,0,Not Applicable,Poor Website
3283,No,0,Not Applicable,Products always in Stock
3284,Yes,1,Solved in Follow-up,Poor Product Quality
3285,No,0,Not Applicable,Products always in Stock
3286,No,0,Not Applicable,Poor Customer Service
3287,Yes,1,Unsolved,Poor Website
3288,No,0,Not Applicable,Too many ads
3289,Yes,1,Unsolved,Quality Customer Care
3290,No,0,Not Applicable,Quality Customer Care
3291,No,0,Not Applicable,No reason specified
3292,Yes,1,Solved in Follow-up,Poor Product Quality
3293,Yes,1,No Information Available,Poor Website
3294,Yes,1,Unsolved,Too many ads
3295,No,0,Not Applicable,Too many ads
3296,Yes,1,No Information Available,User Friendly Website
3297,No,0,Not Applicable,No reason specified
3298,Yes,1,No Information Available,Poor Website
3299,Yes,1,No Information Available,No reason specified
3300,Yes,1,Solved in Follow-up,Quality Customer Care
3301,Yes,1,No Information Available,Poor Customer Service
3302,No,0,Not Applicable,Products always in Stock
3303,No,0,Not Applicable,Poor Product Quality
3304,No,0,Not Applicable,Poor Website
3305,Yes,1,Unsolved,Poor Website
3306,Yes,1,Solved in Follow-up,Too many ads
3307,No,0,Not Applicable,Poor Customer Service
3308,Yes,1,No Information Available,Products always in Stock
3309,No,0,Not Applicable,Poor Product Quality
3310,No,0,Not Applicable,Products always in Stock
3311,Yes,1,Solved in Follow-up,Poor Product Quality
3312,Yes,1,Unsolved,No reason specified
3313,No,0,Not Applicable,Poor Product Quality
3314,Yes,1,Solved in Follow-up,Too many ads
3315,Yes,1,No Information Available,Poor Website
3316,Yes,1,No Information Available,Poor Product Quality
3317,No,0,Not Applicable,Too many ads
3318,No,0,Not Applicable,Too many ads
3319,No,0,Not Applicable,Poor Customer Service
3320,No,0,Not Applicable,Quality Customer Care
3321,Yes,1,No Information Available,No reason specified
3322,Yes,1,Solved,Poor Customer Service
3323,No,0,Not Applicable,Poor Website
3324,No,0,Not Applicable,Poor Customer Service
3325,No,0,Not Applicable,Poor Customer Service
3326,No,0,Not Applicable,No reason specified
3327,Yes,1,Solved,Poor Website
3328,Yes,1,Unsolved,Poor Website
3329,Yes,1,No Information Available,Too many ads
3330,Yes,1,Unsolved,Too many ads
3331,Yes,1,No Information Available,Reasonable Price
3332,No,0,Not Applicable,Poor Product Quality
3333,Yes,1,Solved,Poor Product Quality
3334,No,0,Not Applicable,Poor Product Quality
3335,No,0,Not Applicable,Products always in Stock
3336,No,0,Not Applicable,Poor Customer Service
3337,No,0,Not Applicable,No reason specified
3338,No,0,Not Applicable,Poor Website
3339,Yes,1,Unsolved,Poor Customer Service
3340,No,0,Not Applicable,Poor Product Quality
3341,Yes,1,Unsolved,No reason specified
3342,No,0,Not Applicable,Poor Website
3343,Yes,1,Solved,No reason specified
3344,No,0,Not Applicable,Too many ads
3345,Yes,1,Unsolved,User Friendly Website
3346,Yes,1,Solved in Follow-up,Poor Website
3347,Yes,1,Solved in Follow-up,Too many ads
3348,No,0,Not Applicable,No reason specified
3349,No,0,Not Applicable,Poor Product Quality
3350,No,0,Not Applicable,Poor Customer Service
3351,Yes,1,No Information Available,No reason specified
3352,No,0,Not Applicable,Too many ads
3353,No,0,Not Applicable,Too many ads
3354,No,0,Not Applicable,Poor Website
3355,No,0,Not Applicable,No reason specified
3356,No,0,Not Applicable,Quality Customer Care
3357,Yes,1,No Information Available,Poor Product Quality
3358,No,0,Not Applicable,Poor Product Quality
3359,No,0,Not Applicable,Poor Customer Service
3360,Yes,1,Unsolved,Poor Customer Service
3361,No,0,Not Applicable,Poor Customer Service
3362,No,0,Not Applicable,User Friendly Website
3363,Yes,1,No Information Available,Poor Website
3364,Yes,1,Solved,Poor Product Quality
3365,Yes,1,No Information Available,Too many ads
3366,No,0,Not Applicable,User Friendly Website
3367,No,0,Not Applicable,Poor Customer Service
3368,Yes,1,Unsolved,Poor Customer Service
3369,Yes,1,No Information Available,Poor Customer Service
