customer_id,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,engagement_score
4309,11.0,235.71,39504.41,17.0,758.08,4765.150000000001
4310,16.0,328.26,14965.86,18.0,659.8,6568.4800000000005
4311,10.0,708.3,91439.33,1.0,790.75,1499.05
4312,12.0,260.54,2412.03,7.0,799.48,2623.26
4313,6.0,36.4,83094.84,16.0,698.25,1280.65
4314,19.0,96.74,14624.64,11.0,713.49,1777.63
4315,11.0,224.72,26053.08,13.0,739.16,3660.52
4316,3.0,1183.28,75425.61,6.0,825.67,7925.35
4317,15.0,76.2,38044.13,7.0,914.2876925,1447.6876925
4318,5.0,32.59,20021.94,26.0,698.25,1545.59
4319,7.0,495.23,27463.91,19.0,762.85,10172.22
4320,17.0,887.507106,34156.47,20.0,709.48,18459.62212
4321,13.0,33.48,1526.68,13.0,603.32,1038.56
4322,11.0,74.76,29169.2,16.0,696.91,1893.07
4323,10.0,126.81,46343.71,17.0,698.25,2854.02
4324,4.0,470.79,32058.51,24.0,562.23,11861.19
4325,5.0,480.74,48636.66,20.0,650.98,10265.78
4326,5.0,620.86,25325.81,9.0,799.91,6387.65
4327,3.0,1054.22,48451.57,19.0,719.65,20749.83
4328,8.0,419.14,42752.48,18.0,780.1,8324.619999999999
4329,19.0,654.56,30217.23,19.0,631.86,13068.5
4330,15.0,317.47,15905.08,21.0,694.29,7361.160000000001
4331,22.0,1138.243793,16505.42,29.0,758.64,33767.709997000005
4332,11.0,271.22,9291.1,20.0,602.94,6027.34
4333,5.0,174.18,19097.12,28.0,749.42,5626.46
4334,9.0,83.0,23155.54,16.0,735.55,2063.55
4335,11.0,32.38,8562.71,25.0,698.25,1507.75
4336,19.0,73.84,17306.58,11.0,514.35,1326.59
4337,21.0,74.98,7476.38,23.0,650.97,2375.51
4338,10.0,54.95,4954.99,26.0,1171.2465,2599.9465
4339,7.0,1074.92,24895.45,16.0,664.2,17862.920000000002
4340,11.0,800.96,37591.8,21.0,748.37,17568.53
4341,9.0,1507.736927,35851.82,28.0,788.99,43005.623956
4342,13.0,618.85,40889.54,16.0,785.49,10687.09
4343,15.0,32.5,87113.63,10.0,484.8032333,809.8032333
4344,14.0,76.92,14006.61,22.0,649.46,2341.7
4345,13.0,201.74,45731.82,10.0,634.43,2651.83
4346,6.0,869.54,45956.63,25.0,407.1350756,22145.6350756
4347,14.0,58.84,7677.69,8.0,554.79,1025.51
4348,8.0,706.27,43227.95,17.0,790.8,12797.39
4349,21.0,50.9,22302.26,20.0,418.0763652,1436.0763652
4350,16.0,66.32,13455.36,15.0,725.05,1719.85
4351,10.0,591.68,52419.26,16.0,724.04,10190.919999999998
4352,6.0,145.62,31225.46,10.0,726.58,2182.78
4353,16.0,168.13,42199.18,5.0,673.24,1513.89
4354,21.0,31.87,28747.07,7.0,648.34,871.4300000000001
4355,9.0,374.36,67299.54,14.0,771.75,6012.79
4356,6.0,394.16,28391.98,24.0,504.74,9964.58
4357,9.0,71.43,22224.48,6.0,638.45,1067.0300000000002
4358,6.0,174.18,1683.21,7.0,799.59,2018.85
4359,13.0,267.04,43278.51,13.0,710.36,4181.88
4360,4.0,328.67,73598.49,6.0,758.06,2730.08
4361,19.0,42.84,33058.75,19.0,573.93,1387.89
4362,1.0,150.67,34957.27,10.0,779.72,2286.42
4363,12.0,182.43,17449.32,28.0,552.16,5660.2
4364,2.0,344.33,15516.21,2.463389996,646.42,1494.63907732268
4365,3.0,44.54,15137.98,2.0,767.62,856.7
4366,24.0,174.18,29043.55,21.0,541.77,4199.55
4367,4.0,589.46,6254.06,20.0,558.04,12347.240000000002
4368,18.0,114.4,7148.86,15.0,769.95,2485.95
4369,4.0,278.46,17486.7,17.0,541.26,5275.08
4370,12.0,406.47,10024.75,16.0,601.16,7104.68
4371,21.0,119.76,9562.7,6.0,508.82,1227.38
4372,10.0,254.74,54730.24,10.0,698.25,3245.65
4373,6.0,837.5,12354.07,16.0,659.58,14059.58
4374,15.0,1216.56,64622.91,19.0,812.98,23927.62
4375,17.0,258.85,39274.73,16.0,607.33,4748.93
4376,15.0,30.75,13652.24,16.0,700.74,1192.74
4377,19.0,632.1,34726.07,16.0,668.21,10781.81
4378,13.0,995.86,49436.93,9.0,740.69,9703.43
4379,19.0,32.2,8800.91,10.0,718.68,1040.6799999999998
4380,9.0,95.19,6525.68,25.0,698.25,3078.0
4381,15.0,543.2,77484.71,2.0,770.59,1856.99
4382,13.0,123.0,18575.03,24.0,670.35,3622.35
4383,15.0,93.71,19808.8,7.0,383.9490746,1039.9190746
4384,12.0,198.75,4705.53,15.0,1046.435371,4027.685371
4385,14.0,342.58,7069.45,23.0,523.32,8402.66
4386,19.0,145.82,27906.95,17.0,1068.916036,3547.856036
4387,20.0,238.54,34184.74,12.0,796.6,3659.08
4388,18.0,1126.93,35740.05,17.0,713.27,19871.08
4389,8.0,34.43,15174.15,8.0,230.6013279,506.0413279
4390,10.0,107.85,18509.8,10.0,863.1726075,1941.6726075
4391,13.0,172.63,48440.34,13.0,793.49,3037.6800000000003
4392,18.0,303.46,96216.7,8.0,698.25,3125.93
4393,12.0,97.62,4561.4,19.0,607.39,2462.17
4394,4.0,174.18,6820.3,9.0,715.63,2283.25
4395,17.0,374.42,30589.21,13.0,771.88,5639.34
4396,10.0,338.46,26520.09,16.0,698.25,6113.61
4397,20.0,111.95,40979.47,15.0,559.31,2238.56
4398,13.0,464.79,922.03,7.0,532.33,3785.86
4399,15.0,32.69,46345.71,17.0,783.82,1339.5500000000002
4400,6.0,138.72,11001.3,10.0,1021.449646,2408.649646
4401,12.0,310.59,46827.29,25.0,698.25,8463.0
4402,13.0,60.22,26709.78,5.0,384.4351737,685.5351737000001
4403,6.0,90.54,11421.27,6.0,718.12,1261.36
4404,17.0,143.97,41890.09,17.0,624.35,3071.84
4405,15.0,174.18,18823.82,29.0,721.42,5772.64
4406,23.0,80.42,31034.56,7.0,527.66,1090.6
4407,14.0,971.2658694,7271.4,28.0,698.66,27894.1043432
4408,5.0,185.23,6061.15,19.0,792.06,4311.43
4409,20.0,135.19,32217.43,16.0,704.48,2867.52
4410,13.0,364.5,6326.1,22.0,627.71,8646.71
4411,16.0,83.42,28624.94,27.0,236.8243271,2489.1643271000003
4412,16.0,44.63,27237.28,13.0,755.58,1335.77
4413,14.0,279.27,26861.91,26.0,519.01,7780.03
4414,18.0,81.35,23936.93,16.0,634.12,1935.72
4415,7.0,215.95,21748.36,10.0,607.31,2766.81
4416,23.0,34.69,3624.86,16.0,637.64,1192.6799999999998
4417,5.0,664.98,18009.67,24.0,924.9686804,16884.4886804
4418,21.0,226.66,18319.45,24.0,626.11,6065.95
4419,12.0,540.56,14558.39,15.0,642.56,8750.96
4420,13.0,86.5,39102.2,16.0,613.1,1997.1
4421,16.0,340.15,22787.78,29.0,713.53,10577.88
4422,13.0,270.45,20952.69,10.0,685.85,3390.35
4423,17.0,594.29,20124.44,17.0,716.33,10819.26
4424,7.0,306.56,33808.69,16.0,719.29,5624.25
4425,12.0,38.21,44655.98,24.0,698.25,1615.29
4426,22.0,415.15,14370.55,24.0,765.2,10728.8
4427,11.0,615.48,8962.91,29.0,764.8,18613.72
4428,11.0,359.61,4050.53,6.0,717.15,2874.81
4429,3.0,180.5,39961.21,24.0,747.0,5079.0
4430,2.0,482.01,28247.85,13.0,787.85,7053.9800000000005
4431,16.0,907.33,18952.53,23.0,1152.152562,22020.742562
4432,4.0,313.5,31457.55,7.0,773.11,2967.61
4433,12.0,30.68,35380.09,4.361249747,582.78,716.5831422379599
4434,13.0,220.46,13509.07,12.0,564.54,3210.06
4435,20.0,158.61,57527.92,18.0,801.6,3656.58
4436,20.0,85.27,44034.86,16.0,698.25,2062.57
4437,11.0,54.51,31990.96,27.0,641.45,2113.2200000000003
4438,18.0,38.08,27339.9,20.0,606.12,1367.7199999999998
4439,12.0,199.49,20316.53,13.0,655.33,3248.7
4440,12.0,159.04,42409.52,6.0,667.39,1621.63
4441,1.0,77.34,49958.17,25.0,367.3347896,2300.8347896
4442,18.0,228.97,48544.88,19.0,567.31,4917.74
4443,15.0,108.16,43712.24,7.0,652.06,1409.1799999999998
4444,15.0,454.73,33599.15,16.0,436.8000031,7712.4800031
4445,9.0,90.5,48619.73,16.0,698.25,2146.25
4446,2.0,928.45,14904.07,18.0,760.39,17472.49
4447,8.0,848.47,19361.19,10.0,565.15,9049.85
4448,19.0,168.22,51887.66,16.0,738.13,3429.65
4449,22.0,32.65,27693.79,26.0,528.22,1377.12
4450,14.0,384.21,2548.85,18.0,698.25,7614.03
4451,11.0,104.08,21425.04,29.0,509.28,3527.6000000000004
4452,10.0,381.955878,25491.38,6.0,1009.660658,3301.395926
4453,13.0,388.01,34754.01,16.0,664.15,6872.31
4454,9.0,401.91,10501.9,14.0,685.79,6312.530000000001
4455,13.0,263.66,40611.48,20.0,704.76,5977.960000000001
4456,14.0,188.6,19327.15,7.0,773.9,2094.1
4457,16.0,216.66,27319.22,16.0,770.26,4236.82
4458,23.0,152.38,47888.26,22.0,705.9,4058.26
4459,15.0,147.61,6947.31,15.0,814.68,3028.83
4460,11.0,1372.45,3224.52,0.113511045,161.544102,317.33233571025005
4461,17.0,636.92,38888.94,13.0,698.25,8978.21
4462,13.0,1251.25,22822.75,6.0,720.42,8227.92
4463,14.0,31.69,18995.91,10.0,531.3,848.2
4464,13.0,31.28,25874.48,8.0,947.5113865,1197.7513865
4465,11.0,151.08,13166.94,16.0,744.15,3161.4300000000003
4466,20.0,541.28,2884.63,15.0,754.13,8873.33
4467,8.0,68.15,47407.24,16.0,675.76,1766.16
4468,25.0,33.47,3502.31,24.0,548.54,1351.82
4469,13.0,31.12,28377.98,16.0,698.25,1196.17
4470,20.0,167.59,86043.39,16.0,698.25,3379.69
4471,20.0,65.05,37149.96,16.0,755.61,1796.41
4472,3.0,214.58,14156.79,6.0,679.24,1966.72
4473,11.0,128.11,1396.46,29.0,698.25,4413.4400000000005
4474,6.0,134.26,18834.08,13.0,643.03,2388.41
4475,4.0,459.85,19548.33,10.0,772.14,5370.64
4476,8.0,452.47,41730.37,6.0,554.89,3269.71
4477,20.0,356.08,33651.57,14.0,546.6345752,5531.7545752
4478,17.0,94.37,22588.77,16.0,236.23672,1746.15672
4479,9.0,48.38,43649.43,6.0,235.7174643,525.9974643
4480,13.0,63.68,11858.25,5.0,847.0279202,1165.4279202
4481,12.0,306.54,20433.84,29.0,784.64,9674.3
4482,10.0,124.53,39072.65,11.0,698.25,2068.08
4483,11.0,882.65,43320.61,18.0,290.714765,16178.414765
4484,13.0,174.18,19872.42,25.0,625.85,4980.35
4485,9.0,366.04,18658.95,9.0,717.9,4012.26
4486,17.0,370.44,34890.59,24.0,744.33,9634.89
4487,3.0,107.75,19207.14,17.0,518.3820764,2350.1320764
4488,15.0,85.71,37273.16,12.0,310.2051559,1338.7251559
4489,18.0,30.64,41145.77,6.0,719.42,903.26
4490,5.0,176.42,1368.27,14.0,698.25,3168.13
4491,6.0,265.26,28717.62,21.0,712.41,6282.87
4492,15.0,232.87,3679.82,26.0,787.75,6842.37
4493,5.0,546.59,9152.91,16.0,742.14,9487.58
4494,23.0,301.01,39730.64,28.0,534.91,8963.189999999999
4495,15.0,85.57,18126.45,16.0,770.42,2139.54
4496,9.0,889.62,46704.57,26.0,775.67,23905.79
4497,16.0,208.77,20636.23,7.0,673.39,2134.78
4498,12.0,512.18,24498.93,24.0,1062.442244,13354.762244
4499,7.0,174.18,13956.68,10.0,517.9,2259.7000000000003
4500,13.0,30.09,34711.02,27.0,725.51,1537.94
4501,9.0,212.33,45786.36,26.0,290.7608692,5811.3408692
4502,20.0,130.16,86102.68,2.0,734.04,994.36
4503,16.0,33.17,17175.17,6.0,762.74,961.76
4504,12.0,172.06,15394.88,12.0,764.6,2829.32
4505,11.0,37.88,20586.98,10.0,704.35,1083.15
4506,8.0,426.99,72884.1,17.0,793.97,8052.8
4507,14.0,98.86,21931.28,16.0,698.25,2280.01
4508,17.0,155.12,15907.46,8.0,710.69,1951.65
4509,5.0,483.6,46723.96,13.0,705.29,6992.09
4510,3.0,611.35,11988.84,17.0,704.4,11097.35
4511,6.0,53.12,13889.92,28.0,571.06,2058.42
4512,14.0,157.61,26386.59,19.0,579.62,3574.21
4513,21.0,148.44,40547.55,10.0,596.4,2080.8
4514,17.0,1397.23,41127.56,16.0,706.11,23061.79
4515,17.0,633.39,85683.63,16.0,762.28,10896.52
4516,15.0,425.64,28601.36,16.0,1233.774185,8044.014185
4517,7.0,223.36,3339.38,14.0,637.16,3764.2
4518,16.0,708.4,1007.39,13.0,284.5278857,9493.727885699998
4519,13.0,173.92,32400.24,16.0,653.28,3436.0
4520,11.0,174.18,48277.33,9.0,660.31,2227.9300000000003
4521,3.0,30.3,34564.93,16.0,788.34,1273.14
4522,9.0,402.12,25752.47,20.0,677.92,8720.32
4523,24.0,323.21,26806.73,21.0,736.31,7523.719999999999
4524,14.0,274.16,14735.52,16.0,698.25,5084.81
4525,5.0,675.13,24719.39,35.73749417,1181.540654,25308.9950929921
4526,6.0,769.46,30966.94,14.0,698.25,11470.69
4527,17.0,62.56,26909.04,11.0,518.9459527,1207.1059527000002
4528,15.0,750.26,15904.38,26.0,578.34,20085.1
4529,11.0,32.14,29157.83,20.0,698.25,1341.05
4530,4.0,600.32,8797.56,11.0,698.25,7301.77
4531,14.0,137.78,7723.39,16.0,698.25,2902.73
4532,22.0,284.56,13219.9,23.0,698.42,7243.3
4533,14.0,32.63,37358.17,15.0,584.81,1074.26
4534,6.0,80.38,62604.04,6.0,755.72,1238.0
4535,9.0,174.18,83932.71,11.0,326.0839273,2242.0639273
4536,14.0,61.61,13343.09,27.0,632.2,2295.67
4537,15.0,73.22,1154.17,7.0,787.8,1300.34
4538,10.0,174.18,20654.68,35.52394706,665.72,6853.2810989108
4539,17.0,34.33,34863.22,15.0,780.97,1295.92
4540,15.0,47.24,7700.6,10.0,767.03,1239.43
4541,7.0,223.43,21305.6,16.0,657.6,4232.4800000000005
4542,16.0,1439.705892,31064.26,15.0,718.07,22313.65838
4543,15.0,565.29,14405.08,22.0,698.25,13134.63
4544,17.0,582.3,8860.56,29.0,771.81,17658.51
4545,6.0,552.55,79049.04,11.0,766.84,6844.889999999999
4546,20.0,967.38,29748.01,10.0,399.5193791,10073.3193791
4547,21.0,302.15,42560.03,10.0,759.92,3781.42
4548,12.0,81.69,1636.76,24.0,1188.246558,3148.806558
4549,24.0,347.45,23731.71,25.0,698.25,9384.5
4550,23.0,346.93,41141.37,10.0,611.79,4081.09
4551,14.0,360.71,28949.42,16.0,611.71,6383.07
4552,10.0,245.99,71017.62,6.0,718.08,2194.02
4553,16.0,31.4,35082.01,24.0,648.95,1402.55
4554,12.0,322.78,40109.96,16.0,315.6229738,5480.1029738
4555,9.0,62.13,17176.96,17.0,793.28,1849.49
4556,23.0,68.54,22147.42,18.0,717.14,1950.86
4557,8.0,46.52,5703.4,5.0,684.15,916.75
4558,12.0,192.46,5778.54,24.0,1044.672564,5663.712564
4559,18.0,30.95,10712.77,6.0,1122.353375,1308.053375
4560,13.0,64.82,5998.06,12.0,765.09,1542.9299999999998
4561,13.0,103.01,39289.48,21.0,744.06,2907.27
4562,4.0,205.71,27229.56,18.0,676.4,4379.18
4563,14.0,224.75,10274.53,11.0,885.2270892,3357.4770892
4564,24.0,31.95,18990.94,28.0,694.42,1589.02
4565,8.0,473.06,26426.69,7.0,698.25,4009.67
4566,9.0,31.31,27657.22,14.0,768.53,1206.87
4567,10.0,914.49,37561.44,29.0,653.73,27173.94
4568,16.0,47.26,15648.13,7.0,698.25,1029.07
4569,18.0,226.08,4043.73,15.0,681.52,4072.72
4570,24.0,170.62,5160.35,17.0,702.53,3603.07
4571,13.0,64.14,9672.96,15.0,1045.100266,2007.200266
4572,20.0,73.17,23636.49,24.0,520.72,2276.8
4573,11.0,131.08,35626.7,17.0,753.43,2981.79
4574,15.0,386.56,29894.48,21.0,638.46,8756.220000000001
4575,3.0,295.01,7610.61,21.0,698.25,6893.46
4576,6.0,32.91,3591.57,9.0,572.04,868.2299999999999
4577,10.0,34.02,30584.06,49.38654762,698.25,2378.3803500324
4578,13.0,64.48,8164.88,25.0,698.25,2310.25
4579,20.0,60.31,8429.1,15.0,961.7654008,1866.4154008
4580,19.0,217.53,9078.2,7.0,524.93,2047.64
4581,25.0,506.43,43488.95,18.0,701.87,9817.61
4582,2.0,426.43,45219.6,13.0,1100.207032,6643.797032
4583,14.0,65.2,24821.19,11.0,546.16,1263.36
4584,13.0,183.15,32397.56,25.0,1194.040246,5772.7902460000005
4585,9.0,252.26,48403.45,51.22937117,1098.65933,14021.7805013442
4586,19.0,114.84,1170.62,17.0,1221.313061,3173.593061
4587,16.0,174.18,72048.38,9.0,811.0,2378.62
4588,20.0,409.74,41192.98,22.0,565.23,9579.51
4589,11.0,95.02,19653.3,3.0,750.66,1035.72
4590,7.0,1014.26,41427.64,11.0,600.0258081,11756.8858081
4591,13.0,174.18,58196.67,12.0,788.33,2878.49
4592,10.0,1398.077856,63992.82,11.0,266.0809763,15644.9373923
4593,20.0,482.29,29354.94,7.0,578.47,3954.5
4594,6.0,42.28,30703.68,7.0,792.61,1088.5700000000002
4595,10.0,274.56,47783.65,29.0,698.25,8660.49
4596,24.0,484.14,40068.29,21.0,698.25,10865.19
4597,9.0,411.94,8535.99,28.0,643.69,12178.01
4598,9.0,145.15,3977.85,29.0,615.31,4824.66
4599,20.0,125.53,26691.31,16.0,700.27,2708.75
4600,9.0,367.33,34931.41,11.0,800.63,4841.259999999999
4601,6.0,269.06,24163.46,23.0,283.7789474,6472.1589474
4602,3.0,40.22,2061.08,8.0,793.9,1115.66
4603,11.0,90.81,13370.45,17.0,693.11,2236.88
4604,24.0,402.13,7921.8,25.0,610.34,10663.59
4605,2.0,102.3,6515.71,12.0,568.56,1796.16
4606,19.0,874.9942217,4255.86,28.0,786.81,25286.648207600003
4607,13.0,474.49,28121.81,28.0,531.63,13817.35
4608,6.0,158.5,35249.47,16.0,924.0262515,3460.0262515
4609,24.0,174.18,36010.06,25.0,799.11,5153.61
4610,15.0,187.22,9961.33,16.0,528.31,3523.83
4611,21.0,142.82,42427.38,29.0,682.2,4823.98
4612,13.0,34.48,10118.88,8.0,712.24,988.08
4613,12.0,1167.13,6214.43,23.0,656.81,27500.800000000003
4614,16.0,32.59,38858.86,16.0,601.97,1123.41
4615,17.0,103.85,23571.61,16.0,664.86,2326.46
4616,15.0,102.71,42677.84,5.0,605.89,1119.44
4617,11.0,512.12,50534.23,3.0,848.76,2385.12
4618,15.0,573.86,33188.99,28.0,1065.574142,17133.654142
4619,17.0,54.72,16505.41,22.0,516.46,1720.3
4620,16.0,480.81,47793.3,15.0,788.41,8000.559999999999
4621,15.0,45.9,9938.49,27.0,772.22,2011.52
4622,21.0,716.62,10942.74,6.0,725.7,5025.42
4623,8.0,147.02,38895.97,56.53847804,520.84,8833.1270414408
4624,14.0,238.95,47037.55,16.0,665.46,4488.66
4625,22.0,120.77,3629.81,28.0,894.5027839,4276.0627839
4626,13.0,321.12,80531.68,14.0,726.39,5222.070000000001
4627,6.0,454.72,15268.03,24.0,701.59,11614.87
4628,2.0,34.13,13086.11,17.0,738.0,1318.21
4629,13.0,502.36,4171.38,26.0,547.97,13609.33
4630,24.0,62.39,47092.28,6.0,677.9,1052.24
4631,7.0,289.6459584,23223.88,14.0,647.81,4702.853417599999
4632,16.0,531.99,46862.17,18.0,760.66,10336.48
4633,13.0,63.65,4773.47,28.0,536.46,2318.66
4634,15.0,443.81,45923.71,25.0,301.232242,11396.482242
4635,20.0,174.18,9238.99,20.0,623.4,4107.0
4636,8.0,79.6,42103.99,28.0,768.53,2997.33
4637,15.0,134.8,4292.29,16.0,733.37,2890.17
4638,9.0,174.18,56647.08,2.0,698.25,1046.61
4639,7.0,238.91,7996.12,6.0,700.59,2134.05
4640,10.0,115.82,30320.78,23.0,790.78,3454.6399999999994
4641,15.0,883.39,82895.76,9.0,833.59,8784.1
4642,16.0,307.16,1104.52,21.0,622.93,7073.290000000001
4643,18.0,462.58,3718.81,20.0,657.26,9908.86
4644,11.0,62.28,25078.8,19.0,127.6835735,1311.0035735
4645,10.0,563.0171053,27662.6,16.0,417.3845944,9425.6582792
4646,15.0,30.8,11214.29,28.0,1050.676643,1913.076643
4647,10.0,147.21,8238.07,16.0,698.25,3053.61
4648,12.0,33.94,44584.94,7.0,632.43,870.01
4649,4.0,87.62,45912.36,13.0,797.49,1936.55
4650,11.0,54.04,16493.35,19.0,733.58,1760.34
4651,12.0,81.48,49616.23,7.0,1113.289203,1683.649203
4652,25.0,50.65,6122.5,11.0,792.11,1349.26
4653,1.0,272.95,30003.56,27.0,698.25,8067.9
4654,10.0,374.79,79057.42,14.0,389.0958091,5636.155809100001
4655,8.0,839.8398494,40119.54,8.0,1266.937493,7985.6562882
4656,23.0,74.74,24564.22,7.0,434.3243091,957.5043091
4657,23.0,320.22,11167.02,16.0,789.46,5912.9800000000005
4658,15.0,147.08,12443.96,5.0,624.27,1359.67
4659,4.0,174.18,40396.74,19.0,692.97,4002.39
4660,9.0,465.35,42557.0,16.0,775.87,8221.470000000001
4661,18.0,60.81,15195.08,16.0,797.45,1770.41
4662,13.0,956.3467406,62594.13,11.0,763.45,11283.2641466
4663,13.0,333.01,34450.45,25.0,1035.936772,9361.186772
4664,3.0,451.55,24581.0,9.0,862.2386943,4926.1886943
4665,6.0,256.45,16452.03,29.0,614.02,8051.07
4666,10.0,238.49,44454.64,24.0,511.4288377,6235.1888377000005
4667,7.0,976.0,43989.5,9.0,652.24,9436.24
4668,12.0,49.63,22047.89,20.0,698.25,1690.85
4669,9.0,421.05,45801.12,20.0,673.53,9094.53
4670,21.0,62.59,42233.6,19.0,703.14,1892.35
4671,8.0,126.98,52911.78,9.0,758.01,1900.83
4672,16.0,366.93,46691.31,20.0,602.41,7941.01
4673,23.0,251.27,11795.91,10.0,766.55,3279.25
4674,8.0,496.29,37743.51,16.0,1004.508848,8945.148848
4675,19.0,463.3,12326.45,42.98639722,694.51,20610.107832026
4676,16.0,299.34,21848.08,29.0,574.14,9254.999999999998
4677,17.0,676.97,43598.49,26.0,748.8,18350.02
4678,16.0,221.17,21504.08,6.0,619.38,1946.4
4679,13.0,499.87,19853.5,18.0,581.27,9578.93
4680,10.0,60.96,22343.22,55.65239647,698.25,4090.8200888112
4681,10.0,147.23,37632.83,7.0,709.81,1740.4199999999998
4682,25.0,69.73,12299.88,19.0,747.78,2072.65
4683,20.0,40.41,2424.65,29.0,731.91,1903.8
4684,16.0,174.18,47799.44,10.0,701.48,2443.28
4685,5.0,174.18,12986.95,19.0,778.56,4087.98
4686,6.0,239.61,70524.34,9.0,796.09,2952.5800000000004
4687,23.0,39.89,34573.21,29.0,621.86,1778.67
4688,13.0,324.29,7637.77,29.0,745.71,10150.12
4689,4.0,33.8,46618.39,29.0,752.66,1732.86
4690,15.0,32.38,36257.48,16.0,784.81,1302.89
4691,25.0,174.18,49769.52,16.0,1223.938812,4010.818812
4692,19.0,2133.810252,2338.77,16.0,698.25,34839.214032
4693,18.0,170.15,32749.6,12.0,718.57,2760.3700000000003
4694,2.0,48.91,18702.94,11.0,1069.941719,1607.951719
4695,11.0,422.21,1684.33,24.0,686.38,10819.419999999998
4696,2.0,733.05,43697.99,15.0,780.68,11776.43
4697,22.0,31.59,36193.02,15.0,712.29,1186.14
4698,20.0,165.19,33769.23,21.0,767.34,4236.33
4699,10.0,69.44,16011.54,9.0,969.6711575,1594.6311575
4700,15.0,211.9,2268.49,7.0,698.25,2181.55
4701,12.0,61.67,19911.79,18.0,618.67,1728.73
4702,6.0,42.81,7286.86,16.0,722.64,1407.6
4703,15.0,100.07,23664.46,25.0,598.99,3100.74
4704,3.0,208.43,32922.07,20.0,794.98,4963.58
4705,10.0,500.4,29400.68,10.0,583.23,5587.23
4706,15.0,118.65,15820.18,16.0,662.69,2561.09
4707,10.0,76.93,1945.03,16.0,692.61,1923.49
4708,16.0,115.34,36189.6,11.0,769.28,2038.02
4709,12.0,60.8,33620.79,7.0,791.02,1216.62
4710,20.0,333.88,27846.89,17.0,649.77,6325.73
4711,18.0,72.72,42276.58,17.0,638.92,1875.16
4712,15.0,193.75,43935.1,14.0,698.25,3410.75
4713,6.0,148.62,78621.1,5.0,96.14486686,839.24486686
4714,13.0,435.2,13808.18,15.0,959.3079464,7487.3079464
4715,19.0,34.08,19589.74,12.0,698.25,1107.21
4716,16.0,281.98,49321.24,9.0,698.25,3236.07
4717,11.0,54.31,28350.43,38.2876759,701.1639463,2780.5676244290003
4718,25.0,448.8,11946.91,6.0,698.25,3391.05
4719,22.0,198.69,48596.47,15.0,643.66,3624.01
4720,4.0,69.54,38271.0,14.0,683.46,1657.02
4721,19.0,274.39,43822.1,26.0,1192.620199,8326.760199
4722,10.0,595.93,8889.92,24.0,512.01,14814.33
4723,15.0,601.41,38116.52,9.0,553.04,5965.73
4724,10.0,146.19,42796.32,6.0,540.16,1417.3
4725,21.0,174.18,8697.91,14.0,719.73,3158.25
4726,8.0,57.67,43115.46,26.0,633.66,2133.08
4727,14.0,177.9,2773.35,29.0,323.8851266,5482.9851266000005
4728,12.0,70.7,6071.12,22.0,754.22,2309.62
4729,12.0,270.01,44572.99,16.0,589.93,4910.09
4730,14.0,233.37,59426.48,4.0,845.29,1778.77
4731,10.0,148.6,2704.12,23.0,709.69,4127.49
4732,8.0,78.08,4662.8,21.0,712.2,2351.88
4733,18.0,156.9,21656.06,12.0,641.79,2524.59
4734,7.0,1136.370476,36077.74,25.0,742.7,29151.9619
4735,10.0,764.99,23781.92,6.0,698.25,5288.1900000000005
4736,10.0,215.47,13263.25,20.0,1083.630003,5393.030003
4737,15.0,154.13,45700.33,7.0,708.0,1786.91
4738,18.0,176.47,5430.27,13.0,704.17,2998.28
4739,16.0,397.28,18270.04,26.0,611.91,10941.19
4740,13.0,321.97,19926.38,27.0,415.9687395,9109.1587395
4741,4.0,118.05,20186.05,13.0,628.88,2163.53
4742,17.0,121.18,4811.45,5.0,724.98,1330.88
4743,7.0,228.9,20167.63,9.0,759.57,2819.67
4744,12.0,59.62,25709.23,19.0,927.8280374,2060.6080374
4745,25.0,395.25,19262.3,12.0,723.55,5466.55
4746,13.0,114.0,46692.67,22.0,762.13,3270.13
4747,10.0,255.11,40640.32,16.0,764.6,4846.360000000001
4748,16.0,229.06,34976.54,16.0,660.33,4325.29
4749,10.0,95.4,17958.99,7.0,544.36,1212.16
4750,24.0,346.04,7003.99,16.0,697.4,6234.04
4751,9.0,326.24,51127.45,2.0,755.87,1408.35
4752,18.0,204.76,23845.3,11.0,701.67,2954.03
4753,13.0,101.69,30978.4,9.0,780.02,1695.23
4754,2.0,531.82,9782.09,29.0,769.54,16192.32
4755,17.0,739.41,38417.75,12.0,660.24,9533.16
4756,12.0,41.97,13887.51,23.0,795.18,1760.4899999999998
4757,16.0,137.78,4233.65,18.0,698.25,3178.29
4758,2.0,530.36,15619.91,15.0,795.4,8750.800000000001
4759,13.0,174.18,25751.02,11.0,709.69,2625.67
4760,22.0,30.1,22898.17,20.0,925.6158809,1527.6158809
4761,9.0,380.41,43265.07,8.0,698.25,3741.53
4762,3.0,486.55,30951.27,5.0,698.25,3131.0
4763,9.0,491.67,49246.29,10.0,233.9885839,5150.6885839
4764,17.0,98.31,30340.59,21.0,652.0575825,2716.5675825000003
4765,14.0,174.18,49711.0,18.0,159.8654488,3295.1054488000004
4766,11.0,1062.526744,49992.93,28.0,967.4894873,30718.2383193
4767,11.0,32.26,33949.34,23.0,565.34,1307.32
4768,6.0,46.16,21770.6,16.0,698.25,1436.81
4769,20.0,287.89,43626.5,20.0,772.92,6530.719999999999
