customer_id,age,gender,region_category,membership_category,membership_grouped
8908,49,F,Town,Basic Membership,Basic
8909,39,F,City,No Membership,No Membership
8910,57,F,Village,Platinum Membership,Paid
8911,61,F,City,No Membership,No Membership
8912,15,M,Town,No Membership,No Membership
8913,51,M,Town,No Membership,No Membership
8914,13,F,City,Basic Membership,Basic
8915,58,F,Village,Basic Membership,Basic
8916,17,F,Town,Platinum Membership,Paid
8917,21,F,Town,No Membership,No Membership
8918,48,M,City,No Membership,No Membership
8919,20,M,Village,Premium Membership,Paid
8920,43,M,City,No Membership,No Membership
8921,39,M,Town,Basic Membership,Basic
8922,25,F,City,Gold Membership,Paid
8923,50,M,Village,Gold Membership,Paid
8924,35,F,Town,Gold Membership,Paid
8925,49,F,City,Platinum Membership,Paid
8926,54,M,Town,Platinum Membership,Paid
8927,60,M,City,Premium Membership,Paid
8928,24,F,Village,Premium Membership,Paid
8929,21,M,Town,Basic Membership,Basic
8930,32,F,City,Silver Membership,Paid
8931,52,F,Village,No Membership,No Membership
8932,51,F,Town,No Membership,No Membership
8933,38,M,Town,Silver Membership,Paid
8934,56,F,City,Platinum Membership,Paid
8935,64,F,Town,Silver Membership,Paid
8936,59,M,City,No Membership,No Membership
8937,34,F,Village,Gold Membership,Paid
8938,61,M,Town,Basic Membership,Basic
8939,36,M,Town,Silver Membership,Paid
8940,49,M,Town,Silver Membership,Paid
8941,43,M,City,Silver Membership,Paid
8942,43,F,City,Silver Membership,Paid
8943,55,M,Village,Premium Membership,Paid
8944,29,M,City,Premium Membership,Paid
8945,54,F,Town,Platinum Membership,Paid
8946,45,F,Town,Basic Membership,Basic
8947,27,F,Town,Basic Membership,Basic
8948,33,M,Village,Gold Membership,Paid
8949,25,M,City,Silver Membership,Paid
8950,64,M,City,Silver Membership,Paid
8951,36,F,Town,No Membership,No Membership
8952,45,M,Village,Silver Membership,Paid
8953,43,F,City,Platinum Membership,Paid
8954,21,F,City,No Membership,No Membership
8955,56,M,Town,No Membership,No Membership
8956,62,F,City,Platinum Membership,Paid
8957,58,F,Town,No Membership,No Membership
8958,26,F,Town,Platinum Membership,Paid
8959,50,F,Town,Platinum Membership,Paid
8960,11,M,Town,No Membership,No Membership
8961,61,F,Town,Premium Membership,Paid
8962,53,M,Village,Basic Membership,Basic
8963,37,M,City,Basic Membership,Basic
8964,49,F,City,Gold Membership,Paid
8965,44,F,Town,Gold Membership,Paid
8966,29,F,Town,Premium Membership,Paid
8967,26,F,Town,Basic Membership,Basic
8968,34,F,Village,Platinum Membership,Paid
8969,55,F,Town,Silver Membership,Paid
8970,63,M,Town,Premium Membership,Paid
8971,44,F,Town,Silver Membership,Paid
8972,19,F,Town,Premium Membership,Paid
8973,24,F,City,Gold Membership,Paid
8974,18,M,City,Premium Membership,Paid
8975,64,M,Town,Premium Membership,Paid
8976,55,F,City,Gold Membership,Paid
8977,63,F,Town,Premium Membership,Paid
8978,56,F,Town,No Membership,No Membership
8979,58,M,Town,Silver Membership,Paid
8980,37,M,Village,Silver Membership,Paid
8981,35,M,City,No Membership,No Membership
8982,10,F,Town,Silver Membership,Paid
8983,21,M,City,Premium Membership,Paid
8984,60,F,City,Premium Membership,Paid
8985,49,F,Village,Silver Membership,Paid
8986,62,M,Town,No Membership,No Membership
8987,21,F,City,Silver Membership,Paid
8988,27,M,City,Premium Membership,Paid
8989,11,M,City,Basic Membership,Basic
8990,55,F,City,Silver Membership,Paid
8991,10,M,City,Basic Membership,Basic
8992,15,F,Town,Platinum Membership,Paid
8993,13,M,Town,Gold Membership,Paid
8994,18,M,Town,Gold Membership,Paid
8995,11,M,Village,Platinum Membership,Paid
8996,18,F,Village,Silver Membership,Paid
8997,41,F,Town,Platinum Membership,Paid
8998,35,M,City,Premium Membership,Paid
8999,50,F,City,Basic Membership,Basic
9000,33,M,Village,Basic Membership,Basic
9001,13,M,City,Basic Membership,Basic
9002,52,F,Town,Basic Membership,Basic
9003,59,M,Town,No Membership,No Membership
9004,50,F,Town,Basic Membership,Basic
9005,21,M,City,Silver Membership,Paid
9006,31,M,Village,Premium Membership,Paid
9007,46,M,Town,Platinum Membership,Paid
9008,12,F,Town,Basic Membership,Basic
9009,24,F,City,Platinum Membership,Paid
9010,22,M,Town,No Membership,No Membership
9011,29,F,Town,Platinum Membership,Paid
9012,42,F,Town,Platinum Membership,Paid
9013,19,M,Town,Basic Membership,Basic
9014,55,F,Town,Platinum Membership,Paid
9015,35,F,City,Silver Membership,Paid
9016,51,F,Town,Basic Membership,Basic
9017,36,F,Village,Gold Membership,Paid
9018,61,F,Town,No Membership,No Membership
9019,61,M,City,No Membership,No Membership
9020,57,M,City,Gold Membership,Paid
9021,40,F,Town,Basic Membership,Basic
9022,40,M,City,Gold Membership,Paid
9023,58,M,Village,Gold Membership,Paid
9024,50,F,City,No Membership,No Membership
9025,37,M,Town,Gold Membership,Paid
9026,16,F,City,Premium Membership,Paid
9027,56,F,City,Basic Membership,Basic
9028,28,F,Town,Gold Membership,Paid
9029,46,F,Town,Premium Membership,Paid
9030,33,M,Town,Basic Membership,Basic
9031,44,F,Town,Silver Membership,Paid
9032,51,F,City,Platinum Membership,Paid
9033,14,F,Town,Basic Membership,Basic
9034,53,M,Town,No Membership,No Membership
9035,38,M,Town,Silver Membership,Paid
9036,51,F,Town,Premium Membership,Paid
9037,56,M,City,Platinum Membership,Paid
9038,62,M,Town,Premium Membership,Paid
9039,31,F,Town,No Membership,No Membership
9040,22,F,Town,Premium Membership,Paid
9041,36,M,City,Premium Membership,Paid
9042,16,F,Town,No Membership,No Membership
9043,44,M,City,Basic Membership,Basic
9044,58,M,Village,Basic Membership,Basic
9045,13,M,Town,Silver Membership,Paid
9046,51,M,City,Premium Membership,Paid
9047,42,M,City,No Membership,No Membership
9048,58,M,Town,Basic Membership,Basic
9049,58,F,City,Basic Membership,Basic
9050,38,M,Village,Premium Membership,Paid
9051,21,M,City,No Membership,No Membership
9052,42,F,City,Basic Membership,Basic
9053,52,M,Town,Premium Membership,Paid
9054,31,F,City,Basic Membership,Basic
9055,39,M,Town,No Membership,No Membership
9056,36,F,Town,Gold Membership,Paid
9057,31,M,City,Gold Membership,Paid
9058,38,M,Village,Gold Membership,Paid
9059,16,F,Town,Silver Membership,Paid
9060,62,F,City,No Membership,No Membership
9061,59,F,Town,No Membership,No Membership
9062,57,M,City,Gold Membership,Paid
9063,51,F,Town,Silver Membership,Paid
9064,63,M,Town,Basic Membership,Basic
9065,52,M,City,Gold Membership,Paid
9066,44,M,Village,Silver Membership,Paid
9067,11,M,Town,Basic Membership,Basic
9068,36,F,Town,No Membership,No Membership
9069,53,F,City,Gold Membership,Paid
9070,51,F,Village,Silver Membership,Paid
9071,48,M,Village,Basic Membership,Basic
9072,42,F,City,Silver Membership,Paid
9073,47,F,Town,No Membership,No Membership
9074,50,F,Town,No Membership,No Membership
9075,39,M,Town,Basic Membership,Basic
9076,27,F,Town,Gold Membership,Paid
9077,11,F,Town,Gold Membership,Paid
9078,11,F,City,Platinum Membership,Paid
9079,17,M,City,Gold Membership,Paid
9080,58,F,Town,No Membership,No Membership
9081,55,M,Town,Basic Membership,Basic
9082,37,F,Town,Platinum Membership,Paid
9083,45,F,Village,No Membership,No Membership
9084,45,F,City,No Membership,No Membership
9085,26,F,Town,Gold Membership,Paid
9086,43,F,City,Gold Membership,Paid
9087,29,M,Town,Silver Membership,Paid
9088,60,F,City,No Membership,No Membership
9089,42,M,Town,Basic Membership,Basic
9090,31,F,Town,Gold Membership,Paid
9091,19,F,Town,Platinum Membership,Paid
9092,25,F,Town,Gold Membership,Paid
9093,15,F,City,Silver Membership,Paid
9094,56,F,Village,Premium Membership,Paid
9095,41,F,City,Gold Membership,Paid
9096,43,F,Town,No Membership,No Membership
9097,32,F,City,Basic Membership,Basic
9098,39,M,Town,Silver Membership,Paid
9099,18,F,Village,Silver Membership,Paid
9100,26,M,Town,Basic Membership,Basic
9101,54,M,City,Platinum Membership,Paid
9102,51,M,City,Platinum Membership,Paid
9103,56,F,Town,Gold Membership,Paid
9104,62,M,City,Premium Membership,Paid
9105,33,M,Town,Premium Membership,Paid
9106,46,F,City,Basic Membership,Basic
9107,43,F,Town,No Membership,No Membership
9108,40,M,City,Premium Membership,Paid
9109,53,M,City,Gold Membership,Paid
9110,56,M,Village,Silver Membership,Paid
9111,17,F,Village,Platinum Membership,Paid
9112,43,F,Town,Premium Membership,Paid
9113,37,M,City,Premium Membership,Paid
9114,13,M,City,Basic Membership,Basic
9115,28,F,City,Gold Membership,Paid
9116,22,F,Town,Silver Membership,Paid
9117,12,F,City,Silver Membership,Paid
9118,40,M,Town,Gold Membership,Paid
9119,57,M,Town,Platinum Membership,Paid
9120,24,F,City,Basic Membership,Basic
9121,60,F,City,No Membership,No Membership
9122,58,F,Town,No Membership,No Membership
9123,52,F,City,No Membership,No Membership
9124,29,F,City,No Membership,No Membership
9125,35,F,Town,Silver Membership,Paid
9126,56,F,Town,Gold Membership,Paid
9127,41,M,Town,Premium Membership,Paid
9128,54,F,Town,No Membership,No Membership
9129,47,F,Village,No Membership,No Membership
9130,39,M,Town,Basic Membership,Basic
9131,30,M,City,Platinum Membership,Paid
9132,31,F,Town,No Membership,No Membership
9133,41,F,Town,No Membership,No Membership
9134,26,F,City,Premium Membership,Paid
9135,33,F,City,Platinum Membership,Paid
9136,42,M,Town,Platinum Membership,Paid
9137,51,M,Village,No Membership,No Membership
9138,58,M,Town,No Membership,No Membership
9139,56,M,City,Premium Membership,Paid
9140,15,F,City,Basic Membership,Basic
9141,20,M,Town,No Membership,No Membership
9142,23,M,City,Basic Membership,Basic
9143,57,M,Village,Platinum Membership,Paid
9144,45,F,Town,Basic Membership,Basic
9145,63,F,Village,Platinum Membership,Paid
9146,54,F,Town,Basic Membership,Basic
9147,39,M,Town,Premium Membership,Paid
9148,37,F,Town,No Membership,No Membership
9149,20,F,Town,Basic Membership,Basic
9150,46,F,Town,Basic Membership,Basic
9151,34,F,Town,Silver Membership,Paid
9152,58,M,Town,No Membership,No Membership
9153,25,F,Town,Silver Membership,Paid
9154,53,M,Town,Basic Membership,Basic
9155,28,F,Town,Platinum Membership,Paid
9156,23,M,Village,Gold Membership,Paid
9157,55,F,Town,Silver Membership,Paid
9158,35,M,Town,Basic Membership,Basic
9159,56,F,Town,No Membership,No Membership
9160,12,M,Town,No Membership,No Membership
9161,35,M,Town,Gold Membership,Paid
9162,46,F,City,Gold Membership,Paid
9163,19,M,Town,Gold Membership,Paid
9164,56,M,Town,Premium Membership,Paid
9165,29,M,Town,Premium Membership,Paid
9166,27,F,Town,Silver Membership,Paid
9167,29,M,Town,Silver Membership,Paid
9168,64,F,Village,Gold Membership,Paid
9169,36,F,Village,Gold Membership,Paid
9170,23,F,Town,Basic Membership,Basic
9171,46,F,City,No Membership,No Membership
9172,43,M,Town,Gold Membership,Paid
9173,20,M,City,Silver Membership,Paid
9174,32,F,Town,Basic Membership,Basic
9175,21,M,City,Platinum Membership,Paid
9176,14,F,Town,Basic Membership,Basic
9177,27,F,Town,Basic Membership,Basic
9178,21,M,City,Platinum Membership,Paid
9179,40,M,Town,Gold Membership,Paid
9180,29,F,Town,Silver Membership,Paid
9181,42,M,Town,No Membership,No Membership
9182,12,F,Village,Basic Membership,Basic
9183,45,F,City,Basic Membership,Basic
9184,62,M,Village,Basic Membership,Basic
9185,31,M,City,Gold Membership,Paid
9186,46,M,Town,Basic Membership,Basic
9187,30,F,City,Silver Membership,Paid
9188,59,M,Town,Gold Membership,Paid
9189,26,F,City,Premium Membership,Paid
9190,51,F,City,Silver Membership,Paid
9191,16,F,Town,Gold Membership,Paid
9192,49,F,City,Premium Membership,Paid
9193,28,F,City,Basic Membership,Basic
9194,39,F,Town,Basic Membership,Basic
9195,63,M,Village,Basic Membership,Basic
9196,37,M,City,Platinum Membership,Paid
9197,48,F,City,Basic Membership,Basic
9198,16,F,City,Premium Membership,Paid
9199,17,F,Town,Platinum Membership,Paid
9200,25,F,City,Basic Membership,Basic
9201,60,M,Town,Premium Membership,Paid
9202,51,F,Town,Platinum Membership,Paid
9203,51,F,Town,Premium Membership,Paid
9204,20,M,Town,Silver Membership,Paid
9205,44,F,Town,Silver Membership,Paid
9206,43,F,Village,Platinum Membership,Paid
9207,37,F,City,Platinum Membership,Paid
9208,63,F,City,Gold Membership,Paid
9209,44,M,Town,Gold Membership,Paid
9210,41,F,Town,Platinum Membership,Paid
9211,47,F,City,Silver Membership,Paid
9212,63,M,Town,Basic Membership,Basic
9213,63,F,Village,Gold Membership,Paid
9214,59,F,Town,Gold Membership,Paid
9215,34,F,Town,Gold Membership,Paid
9216,30,F,City,No Membership,No Membership
9217,32,F,City,Gold Membership,Paid
9218,55,F,City,No Membership,No Membership
9219,43,M,Town,Gold Membership,Paid
9220,50,M,Village,Platinum Membership,Paid
9221,59,F,City,Gold Membership,Paid
9222,10,F,Town,Gold Membership,Paid
9223,46,F,Town,No Membership,No Membership
9224,23,F,City,Silver Membership,Paid
9225,29,M,Town,Basic Membership,Basic
9226,48,F,City,Gold Membership,Paid
9227,53,F,City,No Membership,No Membership
9228,52,M,Town,Gold Membership,Paid
9229,56,M,Town,Premium Membership,Paid
9230,57,M,Town,Premium Membership,Paid
9231,37,F,Town,Silver Membership,Paid
9232,14,F,City,Basic Membership,Basic
9233,40,M,City,Silver Membership,Paid
9234,39,F,Town,Basic Membership,Basic
9235,19,M,City,Basic Membership,Basic
9236,54,M,City,Silver Membership,Paid
9237,55,M,Town,Basic Membership,Basic
9238,32,M,Town,Premium Membership,Paid
9239,20,M,Town,Basic Membership,Basic
9240,18,M,Village,Silver Membership,Paid
9241,26,F,Village,Gold Membership,Paid
9242,25,F,City,Premium Membership,Paid
9243,14,F,Town,No Membership,No Membership
9244,20,M,Town,Basic Membership,Basic
9245,33,M,Town,Premium Membership,Paid
9246,49,M,Town,Premium Membership,Paid
9247,42,F,Town,No Membership,No Membership
9248,50,M,City,Gold Membership,Paid
9249,51,F,Town,Gold Membership,Paid
9250,60,F,City,Premium Membership,Paid
9251,55,F,City,Silver Membership,Paid
9252,49,M,City,Basic Membership,Basic
9253,14,M,Town,Silver Membership,Paid
9254,39,M,Town,Silver Membership,Paid
9255,24,F,Town,Silver Membership,Paid
9256,16,M,Town,Platinum Membership,Paid
9257,44,M,City,No Membership,No Membership
9258,42,M,Town,Basic Membership,Basic
9259,40,M,City,No Membership,No Membership
9260,13,F,Town,No Membership,No Membership
9261,58,M,Town,Platinum Membership,Paid
9262,50,F,Town,Basic Membership,Basic
9263,30,F,City,Basic Membership,Basic
9264,33,M,Town,Gold Membership,Paid
9265,48,F,Town,Gold Membership,Paid
9266,11,F,City,Basic Membership,Basic
9267,47,M,City,Basic Membership,Basic
9268,47,F,Town,Basic Membership,Basic
9269,54,F,Town,Silver Membership,Paid
9270,42,F,City,Premium Membership,Paid
9271,34,M,City,No Membership,No Membership
9272,23,M,Town,No Membership,No Membership
9273,12,M,Town,Platinum Membership,Paid
9274,42,F,Village,Gold Membership,Paid
9275,25,M,City,Gold Membership,Paid
9276,55,M,Village,Premium Membership,Paid
9277,35,F,Town,Basic Membership,Basic
9278,14,M,Town,Platinum Membership,Paid
9279,38,F,City,Platinum Membership,Paid
9280,16,F,Town,Gold Membership,Paid
9281,24,M,Town,Platinum Membership,Paid
9282,37,F,Town,Gold Membership,Paid
9283,60,M,Town,Platinum Membership,Paid
9284,14,F,Town,Gold Membership,Paid
9285,33,F,Town,Silver Membership,Paid
9286,55,M,Village,Gold Membership,Paid
9287,33,F,Village,Premium Membership,Paid
9288,50,M,City,Silver Membership,Paid
9289,39,F,City,Platinum Membership,Paid
9290,30,F,Village,Gold Membership,Paid
9291,59,F,Town,Basic Membership,Basic
9292,48,F,Town,Premium Membership,Paid
9293,56,F,City,No Membership,No Membership
9294,15,M,Town,Premium Membership,Paid
9295,11,F,Town,Gold Membership,Paid
9296,15,F,Town,Basic Membership,Basic
9297,63,F,Town,No Membership,No Membership
9298,64,F,Town,Basic Membership,Basic
9299,41,M,Town,Platinum Membership,Paid
9300,61,F,City,Basic Membership,Basic
9301,47,F,City,Platinum Membership,Paid
9302,56,F,City,Silver Membership,Paid
9303,58,F,Town,Platinum Membership,Paid
9304,45,F,Town,Premium Membership,Paid
9305,37,F,City,Premium Membership,Paid
9306,34,F,City,Basic Membership,Basic
9307,38,F,City,Silver Membership,Paid
9308,35,F,Town,Silver Membership,Paid
9309,16,M,Town,Gold Membership,Paid
9310,63,M,City,No Membership,No Membership
9311,64,Unknown,City,Basic Membership,Basic
9312,28,F,Town,No Membership,No Membership
9313,55,F,Town,Premium Membership,Paid
9314,44,F,City,Gold Membership,Paid
9315,22,M,Town,Silver Membership,Paid
9316,26,M,Village,No Membership,No Membership
9317,40,F,Town,No Membership,No Membership
9318,51,M,City,Premium Membership,Paid
9319,47,M,Town,No Membership,No Membership
9320,31,F,Village,Silver Membership,Paid
9321,56,F,City,Basic Membership,Basic
9322,34,F,Town,Basic Membership,Basic
9323,35,F,Town,Silver Membership,Paid
9324,61,F,Village,Platinum Membership,Paid
9325,58,F,Town,Premium Membership,Paid
9326,28,M,Town,Gold Membership,Paid
9327,16,F,City,No Membership,No Membership
9328,49,M,City,Basic Membership,Basic
9329,28,M,Town,No Membership,No Membership
9330,32,M,Town,Platinum Membership,Paid
9331,48,M,Town,Platinum Membership,Paid
9332,38,M,Town,Silver Membership,Paid
9333,56,M,City,Platinum Membership,Paid
9334,37,F,Town,Basic Membership,Basic
9335,24,F,Village,Premium Membership,Paid
9336,49,M,Town,No Membership,No Membership
9337,36,F,Town,No Membership,No Membership
9338,35,F,Village,Basic Membership,Basic
9339,36,F,Village,Premium Membership,Paid
9340,38,F,Town,Basic Membership,Basic
9341,28,M,Town,Basic Membership,Basic
9342,50,M,Town,No Membership,No Membership
9343,37,F,Town,Silver Membership,Paid
9344,58,F,Town,Platinum Membership,Paid
9345,12,M,Town,Premium Membership,Paid
9346,42,F,Village,Silver Membership,Paid
9347,21,M,Town,Basic Membership,Basic
9348,50,F,City,No Membership,No Membership
9349,50,M,Village,Silver Membership,Paid
9350,56,F,Village,No Membership,No Membership
9351,21,F,Town,No Membership,No Membership
9352,27,M,Town,Platinum Membership,Paid
9353,63,F,Town,Gold Membership,Paid
9354,45,F,City,Gold Membership,Paid
9355,62,M,Town,Basic Membership,Basic
9356,59,F,City,Gold Membership,Paid
9357,58,M,Town,Platinum Membership,Paid
9358,41,F,City,Basic Membership,Basic
9359,55,M,Town,Gold Membership,Paid
9360,17,M,City,No Membership,No Membership
9361,56,F,City,Gold Membership,Paid
9362,39,F,Town,Basic Membership,Basic
9363,36,M,Town,Basic Membership,Basic
9364,63,F,Town,Premium Membership,Paid
9365,30,F,Town,Gold Membership,Paid
9366,60,M,Town,Platinum Membership,Paid
9367,36,F,Village,Silver Membership,Paid
9368,25,M,Village,Platinum Membership,Paid
9369,49,M,City,Platinum Membership,Paid
9370,32,M,City,No Membership,No Membership
9371,24,M,City,Basic Membership,Basic
